SppCode1,SppCode2,SIF,Direction,sd,2.50%,97.50%,Rhat,psiA,sd,2.50%,97.50%,Rhat,psiBA,sd,2.50%,97.50%,Rhat,psiBa,sd,2.50%,97.50%,Rhat,psiB,sd,2.50%,97.50%,Rhat,pA,sd,2.50%,97.50%,Rhat,pB,sd,2.50%,97.50%,Rhat
HYAF,SYGR,0.98,None,0.11,0.76,1.18,1,0.79,0.05,0.68,0.88,1,0.27,0.06,0.15,0.4,1,0.29,0.12,0.09,0.54,1,0.27,0.06,0.17,0.39,1,0.07,0,0.06,0.08,1,0.03,0,0.03,0.04,1
HYAF,TAOR,1.09,None,0.15,0.72,1.35,1,0.79,0.05,0.68,0.88,1,0.34,0.22,0.07,0.89,1,0.19,0.19,0,0.75,1,0.31,0.19,0.07,0.78,1,0.07,0,0.06,0.08,1,0,0,0,0.01,1
HYAF,TRAN,1,None,0.05,0.91,1.1,1,0.79,0.05,0.68,0.88,1,0.64,0.07,0.51,0.77,1,0.64,0.12,0.39,0.86,1,0.64,0.06,0.52,0.76,1,0.07,0,0.06,0.08,1,0.08,0,0.07,0.08,1
HYAF,TRST,1,None,0.03,0.94,1.08,1,0.79,0.05,0.68,0.88,1,0.79,0.06,0.67,0.9,1,0.79,0.11,0.55,0.95,1,0.79,0.05,0.68,0.89,1,0.07,0,0.06,0.08,1,0.03,0,0.03,0.04,1
HYAF,TRSY,1.01,None,0.02,0.99,1.05,1,0.79,0.05,0.68,0.88,1,0.98,0.02,0.93,1,1,0.93,0.07,0.75,1,1,0.97,0.02,0.92,1,1,0.07,0,0.06,0.08,1,0.25,0,0.24,0.26,1
ICAL,AEME,1.04,None,0.06,0.93,1.17,1,0.69,0.13,0.45,0.95,1,0.86,0.06,0.73,0.96,1,0.72,0.17,0.25,0.95,1,0.83,0.05,0.73,0.91,1,0.01,0,0,0.01,1,0.16,0,0.16,0.17,1
ICAL,ALBU,1.23,None,0.29,0.69,1.83,1,0.64,0.12,0.44,0.92,1,0.21,0.07,0.08,0.37,1,0.12,0.11,0.01,0.38,1,0.17,0.05,0.08,0.27,1,0.01,0,0,0.01,1,0.02,0,0.01,0.03,1
ICAL,ATPA,1.09,None,0.12,0.86,1.34,1,0.67,0.12,0.45,0.92,1,0.68,0.1,0.48,0.87,1,0.5,0.18,0.1,0.83,1,0.62,0.07,0.49,0.76,1,0.01,0,0,0.01,1,0.02,0,0.02,0.02,1
ICAL,BDCR,0.92,None,0.23,0.47,1.4,1,0.68,0.13,0.45,0.95,1,0.21,0.07,0.09,0.37,1,0.29,0.17,0.05,0.75,1,0.23,0.05,0.13,0.34,1,0.01,0,0,0.01,1,0.03,0,0.02,0.03,1
ICAL,CENA,1.04,None,0.24,0.59,1.54,1,0.67,0.13,0.45,0.95,1,0.23,0.07,0.1,0.39,1,0.23,0.15,0.03,0.65,1,0.22,0.05,0.13,0.33,1,0.01,0,0,0.01,1,0.06,0.01,0.05,0.07,1
ICAL,CICI,1.01,None,0.04,0.94,1.09,1,0.68,0.13,0.45,0.96,1,0.93,0.05,0.82,0.99,1,0.87,0.13,0.46,0.99,1,0.92,0.03,0.84,0.97,1,0.01,0,0,0.01,1,0.06,0,0.06,0.07,1
ICAL,GASA,0.95,None,0.22,0.52,1.38,1,0.68,0.13,0.45,0.94,1,0.26,0.08,0.12,0.44,1,0.33,0.17,0.06,0.76,1,0.28,0.06,0.17,0.39,1,0.01,0,0,0.01,1,0.03,0,0.02,0.03,1
ICAL,GEGE,1,None,0.04,0.93,1.08,1,0.67,0.13,0.44,0.96,1,0.92,0.05,0.8,0.99,1,0.88,0.13,0.49,0.99,1,0.91,0.04,0.83,0.97,1,0.01,0,0,0.01,1,0.11,0,0.11,0.12,1
ICAL,HEIC,1.1,None,0.22,0.68,1.55,1,0.66,0.12,0.45,0.92,1,0.38,0.11,0.18,0.62,1,0.28,0.17,0.03,0.68,1,0.34,0.08,0.21,0.51,1,0.01,0,0,0.01,1,0.01,0,0.01,0.02,1
ICAL,HIAM,0.75,None,0.41,0.05,1.53,1,0.66,0.12,0.44,0.92,1,0.28,0.27,0.01,0.92,1,0.44,0.29,0.02,0.97,1,0.33,0.22,0.04,0.83,1,0.01,0,0,0.01,1,0,0,0,0.01,1
ICAL,LEMI,1.47,Positive,0.2,1.12,1.91,1,0.6,0.09,0.43,0.78,1,0.59,0.09,0.4,0.77,1,0.13,0.09,0.01,0.34,1,0.4,0.06,0.28,0.53,1,0.01,0,0.01,0.01,1,0.04,0,0.03,0.05,1
ICAL,LOAF,0.99,None,0.04,0.91,1.05,1,0.65,0.13,0.43,0.95,1,0.91,0.05,0.79,0.98,1,0.92,0.1,0.65,1,1,0.92,0.03,0.84,0.97,1,0.01,0,0,0.01,1,0.05,0,0.04,0.05,1
ICAL,MECA,0.97,None,0.12,0.72,1.21,1,0.67,0.12,0.45,0.93,1,0.57,0.1,0.38,0.76,1,0.63,0.17,0.23,0.94,1,0.59,0.07,0.46,0.73,1,0.01,0,0,0.01,1,0.02,0,0.01,0.02,1
ICAL,MUMU,1.24,None,0.19,0.89,1.65,1,0.65,0.11,0.45,0.88,1,0.68,0.16,0.38,0.97,1,0.32,0.2,0.02,0.79,1,0.56,0.12,0.34,0.82,1,0.01,0,0,0.01,1,0.01,0,0,0.01,1
ICAL,ORAF,1.2,None,0.17,0.88,1.57,1,0.65,0.11,0.44,0.89,1,0.55,0.11,0.34,0.76,1,0.29,0.15,0.03,0.62,1,0.46,0.07,0.32,0.6,1,0.01,0,0,0.01,1,0.02,0,0.01,0.02,1
ICAL,OTCR,0.97,None,0.21,0.55,1.39,1,0.67,0.12,0.45,0.93,1,0.39,0.13,0.17,0.69,1,0.43,0.2,0.07,0.88,1,0.4,0.1,0.23,0.63,1,0.01,0,0,0.01,1,0.01,0,0,0.01,1
ICAL,PACY,1.01,None,0.02,0.97,1.05,1,0.68,0.14,0.44,0.98,1,0.98,0.02,0.91,1,1,0.93,0.12,0.55,1,1,0.97,0.02,0.92,1,1,0.01,0,0,0.01,1,0.34,0,0.33,0.35,1
ICAL,PALE,1.24,None,0.31,0.65,1.88,1,0.64,0.12,0.43,0.92,1,0.2,0.09,0.07,0.4,1,0.11,0.11,0,0.39,1,0.16,0.06,0.07,0.3,1,0.01,0,0,0.01,1,0.01,0,0.01,0.02,1
ICAL,POLA,1.01,None,0.03,0.94,1.08,1,0.67,0.13,0.45,0.96,1,0.93,0.04,0.83,0.99,1,0.88,0.13,0.51,1,1,0.93,0.03,0.85,0.98,1,0.01,0,0,0.01,1,0.04,0,0.04,0.04,1
ICAL,SYCA,0.78,None,0.21,0.38,1.18,1,0.68,0.12,0.45,0.92,1,0.23,0.08,0.1,0.41,1,0.46,0.18,0.15,0.89,1,0.3,0.06,0.19,0.42,1,0.01,0,0,0.01,1,0.02,0,0.02,0.03,1
ICAL,SYGR,1.19,None,0.22,0.76,1.66,1,0.65,0.12,0.44,0.91,1,0.32,0.09,0.17,0.5,1,0.19,0.13,0.01,0.49,1,0.27,0.06,0.17,0.39,1,0.01,0,0,0.01,1,0.03,0,0.03,0.04,1
ICAL,TAOR,1.22,None,0.32,0.59,1.89,1,0.64,0.12,0.43,0.91,1,0.35,0.22,0.07,0.9,1,0.21,0.2,0.01,0.79,1,0.29,0.17,0.07,0.73,1,0.01,0,0,0.01,1,0,0,0,0.01,1
ICAL,TRST,1.05,None,0.07,0.91,1.19,1,0.68,0.13,0.45,0.94,1,0.83,0.07,0.68,0.95,1,0.68,0.17,0.21,0.94,1,0.79,0.05,0.68,0.89,1,0.01,0,0,0.01,1,0.03,0,0.03,0.04,1
ICAL,TRSY,1.01,None,0.02,0.97,1.05,1,0.68,0.14,0.45,0.98,1,0.98,0.02,0.91,1,1,0.93,0.12,0.54,1,1,0.97,0.02,0.92,1,1,0.01,0,0,0.01,1,0.25,0,0.24,0.26,1
KOEL,AEME,1.01,None,0.01,0.99,1.04,1,0.97,0.02,0.91,1,1,0.84,0.05,0.73,0.92,1,0.66,0.24,0.15,0.99,1,0.83,0.05,0.73,0.91,1,0.26,0,0.26,0.27,1,0.16,0,0.15,0.17,1
KOEL,ALBU,0.94,None,0.08,0.74,1.03,1,0.97,0.02,0.91,1,1,0.16,0.05,0.08,0.26,1,0.45,0.28,0.02,0.96,1,0.17,0.05,0.08,0.27,1,0.26,0,0.26,0.27,1,0.02,0,0.01,0.03,1
KOEL,ATPA,1.01,None,0.02,0.97,1.06,1,0.97,0.02,0.91,1,1,0.62,0.07,0.49,0.76,1,0.46,0.28,0.02,0.97,1,0.62,0.07,0.48,0.75,1,0.26,0,0.26,0.27,1,0.02,0,0.02,0.02,1
KOEL,BDCR,0.97,None,0.05,0.83,1.04,1,0.97,0.02,0.91,1,1,0.22,0.05,0.13,0.34,1,0.44,0.28,0.02,0.96,1,0.23,0.05,0.13,0.34,1,0.26,0,0.26,0.27,1,0.03,0,0.02,0.03,1
KOEL,CEAL,0.96,None,0.06,0.81,1.04,1,0.97,0.02,0.91,1,1,0.21,0.06,0.12,0.33,1,0.45,0.28,0.02,0.97,1,0.22,0.05,0.12,0.34,1,0.26,0,0.26,0.27,1,0.02,0,0.01,0.03,1
KOEL,CENA,0.97,None,0.05,0.84,1.04,1,0.97,0.02,0.91,1,1,0.21,0.05,0.12,0.32,1,0.39,0.27,0.02,0.94,1,0.22,0.05,0.13,0.33,1,0.26,0,0.26,0.27,1,0.06,0.01,0.05,0.07,1
KOEL,CHPY,1.01,None,0.02,0.97,1.06,1,0.97,0.02,0.91,1,1,0.57,0.06,0.45,0.69,1,0.39,0.27,0.02,0.94,1,0.57,0.06,0.45,0.69,1,0.26,0,0.26,0.27,1,0.06,0,0.05,0.06,1
KOEL,CICI,1.01,Positive,0.01,1,1.04,1,0.97,0.02,0.91,1,1,0.93,0.03,0.85,0.98,1,0.66,0.24,0.15,0.99,1,0.92,0.03,0.84,0.97,1,0.26,0,0.26,0.27,1,0.06,0,0.06,0.07,1
KOEL,GASA,0.98,None,0.04,0.87,1.04,1,0.97,0.02,0.91,1,1,0.27,0.06,0.17,0.39,1,0.44,0.28,0.02,0.96,1,0.28,0.06,0.17,0.4,1,0.26,0,0.26,0.27,1,0.03,0,0.02,0.03,1
KOEL,GEGE,1.01,Positive,0.01,1,1.04,1,0.97,0.02,0.91,1,1,0.92,0.03,0.84,0.98,1,0.66,0.24,0.15,0.99,1,0.92,0.04,0.83,0.97,1,0.26,0,0.26,0.27,1,0.11,0,0.11,0.12,1
KOEL,HEIC,0.99,None,0.04,0.89,1.05,1,0.97,0.02,0.91,1,1,0.33,0.08,0.2,0.49,1,0.47,0.29,0.02,0.97,1,0.33,0.07,0.2,0.49,1,0.26,0,0.26,0.27,1,0.01,0,0.01,0.02,1
KOEL,HIAM,0.89,None,0.17,0.38,1.04,1,0.97,0.02,0.91,1,1,0.25,0.26,0.01,0.91,1,0.49,0.29,0.02,0.97,1,0.26,0.25,0.02,0.9,1,0.26,0,0.26,0.27,1,0,0,0,0.02,1
KOEL,HINI,1,None,0.03,0.94,1.05,1,0.97,0.02,0.91,1,1,0.45,0.07,0.33,0.59,1,0.45,0.28,0.02,0.96,1,0.45,0.07,0.33,0.59,1,0.26,0,0.26,0.27,1,0.02,0,0.02,0.03,1
KOEL,HYAF,1.01,None,0.01,0.99,1.04,1,0.97,0.02,0.91,1,1,0.79,0.05,0.68,0.88,1,0.66,0.24,0.15,0.99,1,0.78,0.05,0.68,0.87,1,0.26,0,0.26,0.27,1,0.07,0,0.06,0.08,1
KOEL,ICAL,1.01,None,0.02,0.97,1.06,1,0.97,0.02,0.91,1,1,0.65,0.12,0.44,0.9,1,0.49,0.29,0.02,0.97,1,0.64,0.11,0.44,0.89,1,0.26,0,0.26,0.27,1,0.01,0,0,0.01,1
KOEL,LEMI,1,None,0.03,0.93,1.05,1,0.97,0.02,0.91,1,1,0.4,0.06,0.28,0.52,1,0.41,0.28,0.02,0.95,1,0.4,0.06,0.28,0.52,1,0.26,0,0.26,0.27,1,0.04,0,0.03,0.05,1
KOEL,LESE,0.97,None,0.05,0.83,1.04,1,0.97,0.02,0.91,1,1,0.24,0.06,0.13,0.38,1,0.47,0.29,0.02,0.97,1,0.24,0.06,0.14,0.38,1,0.26,0,0.26,0.27,1,0.01,0,0.01,0.02,1
KOEL,LOAF,1.01,Positive,0.01,1,1.04,1,0.97,0.02,0.91,1,1,0.93,0.03,0.86,0.98,1,0.66,0.24,0.15,0.99,1,0.93,0.03,0.85,0.98,1,0.26,0,0.26,0.27,1,0.05,0,0.04,0.05,1
KOEL,MATE,0.96,None,0.07,0.77,1.04,1,0.97,0.02,0.91,1,1,0.27,0.17,0.08,0.76,1,0.49,0.29,0.02,0.97,1,0.28,0.16,0.09,0.75,1,0.26,0,0.26,0.27,1,0.01,0,0,0.01,1
KOEL,MECA,1.01,None,0.02,0.97,1.06,1,0.97,0.02,0.91,1,1,0.6,0.07,0.46,0.73,1,0.46,0.29,0.02,0.97,1,0.59,0.07,0.46,0.73,1,0.26,0,0.26,0.27,1,0.02,0,0.01,0.02,1
KOEL,MUMU,1,None,0.02,0.95,1.05,1,0.97,0.02,0.91,1,1,0.56,0.15,0.32,0.9,1,0.49,0.29,0.02,0.97,1,0.56,0.14,0.33,0.89,1,0.26,0,0.26,0.27,1,0.01,0,0,0.01,1
KOEL,ORAF,1,None,0.03,0.94,1.05,1,0.97,0.02,0.91,1,1,0.45,0.07,0.31,0.6,1,0.46,0.29,0.02,0.97,1,0.45,0.07,0.32,0.59,1,0.26,0,0.26,0.27,1,0.02,0,0.01,0.02,1
KOEL,OTCR,0.99,None,0.03,0.91,1.05,1,0.97,0.02,0.91,1,1,0.38,0.1,0.22,0.61,1,0.48,0.29,0.02,0.97,1,0.39,0.1,0.23,0.6,1,0.26,0,0.26,0.27,1,0.01,0,0,0.01,1
KOEL,OUOU,1.01,None,0.01,0.99,1.04,1,0.97,0.02,0.91,1,1,0.82,0.05,0.71,0.91,1,0.66,0.24,0.15,0.99,1,0.81,0.05,0.71,0.9,1,0.26,0,0.26,0.27,1,0.1,0,0.09,0.1,1
KOEL,PACY,1.01,Positive,0.01,1,1.04,1,0.97,0.02,0.91,1,1,0.98,0.02,0.94,1,1,0.67,0.24,0.15,0.99,1,0.97,0.02,0.92,1,1,0.26,0,0.26,0.27,1,0.34,0,0.33,0.35,1
KOEL,PALE,0.93,None,0.09,0.69,1.03,1,0.97,0.02,0.91,1,1,0.14,0.06,0.06,0.27,1,0.47,0.29,0.02,0.97,1,0.15,0.06,0.07,0.28,1,0.26,0,0.26,0.27,1,0.01,0,0.01,0.02,1
KOEL,PHAF,1.01,Positive,0.01,1,1.04,1,0.97,0.02,0.91,1,1,0.98,0.02,0.94,1,1,0.66,0.24,0.15,0.99,1,0.97,0.02,0.92,1,1,0.26,0,0.26,0.27,1,0.31,0,0.3,0.32,1
KOEL,POLA,1.01,Positive,0.01,1,1.04,1,0.97,0.02,0.91,1,1,0.94,0.03,0.87,0.99,1,0.66,0.24,0.15,0.99,1,0.93,0.03,0.86,0.98,1,0.26,0,0.26,0.27,1,0.04,0,0.04,0.04,1
KOEL,RERE,1.01,None,0.02,0.97,1.06,1,0.97,0.02,0.91,1,1,0.6,0.06,0.47,0.72,1,0.42,0.28,0.02,0.96,1,0.59,0.06,0.47,0.71,1,0.26,0,0.26,0.27,1,0.04,0,0.03,0.04,1
KOEL,SYCA,0.98,None,0.04,0.88,1.05,1,0.97,0.02,0.91,1,1,0.3,0.06,0.18,0.42,1,0.45,0.28,0.02,0.96,1,0.3,0.06,0.19,0.42,1,0.26,0,0.26,0.27,1,0.02,0,0.02,0.03,1
KOEL,SYGR,0.98,None,0.04,0.87,1.05,1,0.97,0.02,0.91,1,1,0.27,0.06,0.16,0.39,1,0.43,0.28,0.02,0.96,1,0.27,0.06,0.17,0.39,1,0.26,0,0.26,0.27,1,0.03,0,0.03,0.04,1
KOEL,TAOR,0.94,None,0.09,0.69,1.04,1,0.97,0.02,0.91,1,1,0.22,0.17,0.05,0.72,1,0.49,0.29,0.02,0.97,1,0.23,0.16,0.06,0.72,1,0.26,0,0.26,0.27,1,0,0,0,0.01,1
KOEL,TRAN,1.01,None,0.02,0.99,1.06,1,0.97,0.02,0.91,1,1,0.66,0.06,0.53,0.77,1,0.37,0.26,0.01,0.91,1,0.65,0.06,0.53,0.76,1,0.26,0,0.26,0.27,1,0.08,0,0.07,0.08,1
KOEL,TRST,1.01,None,0.01,0.99,1.04,1,0.97,0.02,0.91,1,1,0.8,0.05,0.69,0.89,1,0.66,0.24,0.15,0.99,1,0.8,0.05,0.69,0.89,1,0.26,0,0.26,0.27,1,0.03,0,0.03,0.04,1
KOEL,TRSY,1.01,Positive,0.01,1,1.04,1,0.97,0.02,0.91,1,1,0.98,0.02,0.94,1,1,0.67,0.24,0.15,0.99,1,0.97,0.02,0.92,1,1,0.26,0,0.26,0.27,1,0.25,0,0.24,0.26,1
LEMI,CENA,0.9,None,0.29,0.38,1.49,1,0.4,0.06,0.28,0.52,1,0.2,0.08,0.07,0.37,1,0.24,0.07,0.12,0.38,1,0.22,0.05,0.13,0.33,1,0.04,0,0.03,0.05,1,0.06,0.01,0.05,0.07,1
LEMI,CICI,1.05,None,0.05,0.96,1.15,1,0.39,0.06,0.28,0.52,1,0.96,0.04,0.86,1,1,0.89,0.05,0.77,0.97,1,0.92,0.04,0.84,0.97,1,0.04,0,0.03,0.05,1,0.06,0,0.06,0.07,1
LEMI,GEGE,1.01,None,0.05,0.9,1.11,1,0.4,0.06,0.28,0.52,1,0.92,0.06,0.78,0.99,1,0.91,0.05,0.79,0.98,1,0.91,0.04,0.83,0.97,1,0.04,0,0.03,0.05,1,0.11,0,0.11,0.12,1
LEMI,LOAF,0.96,None,0.05,0.84,1.05,1,0.4,0.06,0.28,0.52,1,0.88,0.06,0.73,0.98,1,0.95,0.04,0.85,1,1,0.92,0.03,0.84,0.98,1,0.04,0,0.03,0.05,1,0.05,0,0.04,0.05,1
LEMI,ORAF,0.99,None,0.19,0.61,1.37,1,0.4,0.06,0.28,0.52,1,0.44,0.11,0.24,0.66,1,0.46,0.09,0.28,0.64,1,0.45,0.07,0.32,0.6,1,0.04,0,0.03,0.05,1,0.02,0,0.01,0.02,1
LEMI,OTCR,1.05,None,0.26,0.56,1.57,1,0.39,0.06,0.28,0.52,1,0.42,0.15,0.18,0.75,1,0.39,0.12,0.19,0.66,1,0.4,0.1,0.23,0.63,1,0.04,0,0.03,0.05,1,0.01,0,0,0.01,1
LEMI,PACY,0.99,None,0.03,0.92,1.04,1,0.39,0.06,0.28,0.52,1,0.96,0.04,0.86,1,1,0.97,0.03,0.91,1,1,0.97,0.02,0.91,1,1,0.04,0,0.03,0.05,1,0.34,0,0.33,0.35,1
LEMI,POLA,0.95,None,0.05,0.84,1.04,1,0.39,0.06,0.28,0.52,1,0.88,0.06,0.73,0.98,1,0.96,0.03,0.87,1,1,0.93,0.03,0.85,0.98,1,0.04,0,0.03,0.05,1,0.04,0,0.04,0.04,1
LEMI,SYCA,1.11,None,0.25,0.63,1.62,1,0.39,0.06,0.28,0.52,1,0.33,0.1,0.16,0.53,1,0.28,0.08,0.15,0.44,1,0.3,0.06,0.19,0.42,1,0.04,0,0.03,0.05,1,0.02,0,0.02,0.03,1
LEMI,SYGR,1.19,None,0.27,0.68,1.73,1,0.39,0.06,0.28,0.52,1,0.32,0.09,0.16,0.51,1,0.24,0.07,0.12,0.39,1,0.27,0.06,0.17,0.39,1,0.04,0,0.03,0.05,1,0.03,0,0.03,0.04,1
LEMI,TAOR,1.67,None,0.48,0.74,2.64,1,0.39,0.06,0.28,0.52,1,0.42,0.23,0.09,0.93,1,0.16,0.14,0.01,0.57,1,0.26,0.15,0.07,0.63,1,0.04,0,0.03,0.05,1,0,0,0,0.01,1
LEMI,TRSY,0.99,None,0.03,0.92,1.05,1,0.39,0.06,0.28,0.52,1,0.96,0.04,0.86,1,1,0.97,0.03,0.91,1,1,0.97,0.02,0.92,1,1,0.04,0,0.03,0.05,1,0.25,0,0.24,0.26,1
LESE,AEME,1.02,None,0.11,0.78,1.22,1,0.24,0.06,0.13,0.38,1,0.85,0.1,0.62,0.98,1,0.82,0.06,0.7,0.92,1,0.83,0.05,0.73,0.91,1,0.01,0,0.01,0.02,1,0.16,0,0.15,0.17,1
LESE,ALBU,1.46,None,0.64,0.41,2.87,1,0.24,0.06,0.13,0.38,1,0.24,0.12,0.06,0.51,1,0.14,0.05,0.05,0.27,1,0.17,0.05,0.08,0.27,1,0.01,0,0.01,0.02,1,0.02,0,0.01,0.03,1
LESE,ATPA,1.42,Positive,0.2,1.05,1.84,1,0.23,0.06,0.13,0.37,1,0.86,0.1,0.62,0.99,1,0.53,0.08,0.37,0.69,1,0.61,0.07,0.48,0.74,1,0.01,0,0.01,0.02,1,0.02,0,0.02,0.02,1
LESE,BDCR,0.67,None,0.39,0.1,1.59,1,0.24,0.06,0.13,0.38,1,0.15,0.1,0.02,0.39,1,0.25,0.07,0.14,0.39,1,0.23,0.05,0.13,0.34,1,0.01,0,0.01,0.02,1,0.03,0,0.02,0.03,1
LESE,CEAL,1.14,None,0.5,0.31,2.24,1,0.24,0.06,0.13,0.38,1,0.25,0.12,0.06,0.53,1,0.21,0.06,0.1,0.35,1,0.22,0.06,0.12,0.34,1,0.01,0,0.01,0.02,1,0.02,0,0.01,0.03,1
LESE,CENA,1.03,None,0.46,0.28,2.05,1,0.24,0.06,0.13,0.38,1,0.23,0.11,0.05,0.48,1,0.22,0.06,0.11,0.35,1,0.22,0.05,0.13,0.33,1,0.01,0,0.01,0.02,1,0.06,0.01,0.05,0.07,1
LESE,CICI,1,None,0.08,0.82,1.13,1,0.24,0.06,0.13,0.38,1,0.92,0.07,0.73,1,1,0.92,0.04,0.82,0.98,1,0.92,0.04,0.84,0.97,1,0.01,0,0.01,0.02,1,0.06,0,0.06,0.07,1
LESE,GASA,1.41,None,0.45,0.62,2.36,1,0.23,0.06,0.13,0.37,1,0.39,0.13,0.15,0.66,1,0.24,0.07,0.13,0.38,1,0.28,0.06,0.17,0.39,1,0.01,0,0.01,0.02,1,0.03,0,0.02,0.03,1
LESE,GEGE,0.92,None,0.1,0.7,1.07,1,0.24,0.06,0.13,0.38,1,0.84,0.1,0.61,0.98,1,0.93,0.04,0.84,0.99,1,0.91,0.04,0.83,0.97,1,0.01,0,0.01,0.02,1,0.11,0,0.11,0.12,1
LESE,HEIC,1.98,Positive,0.49,1.12,3.06,1,0.24,0.06,0.13,0.37,1,0.64,0.16,0.33,0.93,1,0.23,0.08,0.1,0.4,1,0.33,0.07,0.2,0.48,1,0.01,0,0.01,0.02,1,0.01,0,0.01,0.02,1
LESE,HIAM,1.18,None,0.93,0.05,3.51,1,0.24,0.06,0.13,0.37,1,0.37,0.28,0.01,0.95,1,0.38,0.28,0.02,0.95,1,0.37,0.24,0.04,0.86,1,0.01,0,0.01,0.02,1,0,0,0,0.01,1
LESE,HINI,0.86,None,0.27,0.36,1.42,1,0.24,0.06,0.13,0.38,1,0.39,0.14,0.15,0.67,1,0.48,0.08,0.33,0.63,1,0.46,0.07,0.33,0.59,1,0.01,0,0.01,0.02,1,0.02,0,0.02,0.03,1
LESE,HYAF,1,None,0.13,0.72,1.23,1,0.24,0.06,0.13,0.38,1,0.78,0.11,0.54,0.95,1,0.78,0.06,0.65,0.89,1,0.78,0.05,0.67,0.87,1,0.01,0,0.01,0.02,1,0.07,0,0.06,0.08,1
LESE,ICAL,1.37,None,0.26,0.87,1.93,1,0.24,0.06,0.13,0.38,1,0.81,0.13,0.5,0.99,1,0.54,0.12,0.32,0.8,1,0.6,0.1,0.42,0.81,1,0.01,0,0.01,0.02,1,0.01,0,0,0.01,1
LESE,LEMI,1.58,None,0.34,0.96,2.29,1,0.24,0.06,0.13,0.38,1,0.62,0.13,0.35,0.86,1,0.33,0.07,0.19,0.47,1,0.4,0.06,0.28,0.52,1,0.01,0,0.01,0.02,1,0.04,0,0.03,0.05,1
LESE,LOAF,0.91,None,0.09,0.69,1.06,1,0.24,0.06,0.13,0.38,1,0.84,0.1,0.61,0.98,1,0.95,0.04,0.86,1,1,0.92,0.03,0.84,0.98,1,0.01,0,0.01,0.02,1,0.05,0,0.04,0.05,1
LESE,MATE,0.6,None,0.49,0.02,1.82,1,0.24,0.06,0.13,0.38,1,0.2,0.2,0,0.76,1,0.38,0.21,0.11,0.91,1,0.34,0.18,0.1,0.79,1,0.01,0,0.01,0.02,1,0,0,0,0.01,1
LESE,MECA,0.85,None,0.22,0.42,1.29,1,0.24,0.06,0.13,0.38,1,0.51,0.15,0.23,0.79,1,0.62,0.08,0.46,0.78,1,0.59,0.07,0.46,0.73,1,0.01,0,0.01,0.02,1,0.02,0,0.01,0.02,1
LESE,MUMU,1.39,None,0.36,0.73,2.16,1,0.24,0.07,0.13,0.38,1,0.72,0.17,0.35,0.98,1,0.47,0.14,0.23,0.8,1,0.53,0.12,0.32,0.8,1,0.01,0,0.01,0.02,1,0.01,0,0,0.01,1
LESE,ORAF,1.55,None,0.33,0.94,2.24,1,0.23,0.06,0.13,0.37,1,0.69,0.15,0.39,0.95,1,0.38,0.08,0.23,0.54,1,0.45,0.07,0.32,0.59,1,0.01,0,0.01,0.02,1,0.02,0,0.01,0.02,1
LESE,OTCR,1.14,None,0.41,0.42,2,1,0.24,0.06,0.13,0.38,1,0.45,0.18,0.14,0.84,1,0.38,0.11,0.2,0.64,1,0.4,0.1,0.23,0.62,1,0.01,0,0.01,0.02,1,0.01,0,0,0.01,1
LESE,OUOU,1.14,None,0.1,0.93,1.33,1,0.24,0.06,0.13,0.38,1,0.92,0.07,0.73,1,1,0.78,0.06,0.65,0.88,1,0.81,0.05,0.71,0.9,1,0.01,0,0.01,0.02,1,0.1,0,0.09,0.1,1
LESE,PACY,0.96,None,0.05,0.82,1.04,1,0.23,0.06,0.13,0.37,1,0.93,0.06,0.77,1,1,0.98,0.02,0.93,1,1,0.97,0.02,0.92,1,1,0.01,0,0.01,0.02,1,0.34,0,0.33,0.35,1
LESE,PALE,2.52,Positive,0.87,1.03,4.48,1,0.24,0.06,0.13,0.37,1,0.39,0.16,0.12,0.74,1,0.09,0.05,0.01,0.21,1,0.16,0.06,0.07,0.29,1,0.01,0,0.01,0.02,1,0.01,0,0.01,0.02,1
LESE,POLA,1,None,0.07,0.82,1.11,1,0.24,0.06,0.13,0.38,1,0.92,0.07,0.74,1,1,0.93,0.04,0.83,0.99,1,0.93,0.03,0.85,0.98,1,0.01,0,0.01,0.02,1,0.04,0,0.04,0.04,1
LESE,RERE,1.05,None,0.21,0.63,1.46,1,0.24,0.06,0.13,0.38,1,0.62,0.13,0.35,0.86,1,0.58,0.07,0.44,0.73,1,0.59,0.06,0.47,0.71,1,0.01,0,0.01,0.02,1,0.04,0,0.03,0.04,1
LESE,SYCA,1.61,None,0.44,0.81,2.56,1,0.24,0.06,0.13,0.37,1,0.48,0.14,0.22,0.75,1,0.24,0.07,0.12,0.39,1,0.3,0.06,0.19,0.42,1,0.01,0,0.01,0.02,1,0.02,0,0.02,0.03,1
LESE,SYGR,0.85,None,0.38,0.22,1.69,1,0.24,0.06,0.13,0.38,1,0.23,0.11,0.06,0.49,1,0.29,0.07,0.16,0.43,1,0.27,0.06,0.17,0.39,1,0.01,0,0.01,0.02,1,0.03,0,0.03,0.04,1
LESE,TAOR,2.21,None,0.93,0.68,4.3,1,0.23,0.06,0.13,0.37,1,0.47,0.24,0.1,0.95,1,0.16,0.14,0.02,0.55,1,0.23,0.13,0.07,0.59,1,0.01,0,0.01,0.02,1,0,0,0,0.01,1
