"","X","Camera","Species","DateTimeOriginal","Date","Time","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","Directory","FileName","Sunrise","Sunset","Time.Numeric","Sunrise.Numeric","Sunset.Numeric","TimePeriod","Month","Season"
"39811",20227,"K08","Nyala","7/16/17 02:48:00","7/16/17","02:48:39",904223,15070,251.2,10.5,"Complete/K08/Nyala","07160747.JPG","06:15:18","17:21:21",2.81083333333333,6.255,17.3558333333333,"Night",7,"Dry"
"39817",20436,"K08","Warthog","7/16/17 17:49:00","7/16/17","17:49:59",31500,525,8.8,0.4,"Complete/K08/Warthog","07160777.JPG","06:15:18","17:21:21",17.8330555555556,6.255,17.3558333333333,"Night",7,"Dry"
"39818",20146,"K08","Civet","7/17/17 00:04:00","7/17/17","00:04:52",2068430,34474,574.6,23.9,"Complete/K08/Civet","07170779.JPG","06:15:07","17:21:42",0.0811111111111111,6.25194444444444,17.3616666666667,"Night",7,"Dry"
"39822",20438,"K08","Warthog","7/20/17 17:36:00","7/20/17","17:36:39",126326,2105,35.1,1.5,"Complete/K08/Warthog","07200919.JPG","06:14:29","17:22:45",17.6108333333333,6.24138888888889,17.3791666666667,"Night",7,"Dry"
"39823",20166,"K08","Genet","7/21/17 03:46:00","7/21/17","03:46:21",802384,13373,222.9,9.3,"Complete/K08/Genet","07210921.JPG","06:14:14","17:23:06",3.7725,6.23722222222222,17.385,"Night",7,"Dry"
"39824",20439,"K08","Warthog","7/21/17 04:22:00","7/21/17","04:22:22",38741,646,10.8,0.4,"Complete/K08/Warthog","07210923.JPG","06:14:14","17:23:06",4.37277777777778,6.23722222222222,17.385,"Night",7,"Dry"
"39825",20440,"K08","Warthog","7/21/17 05:49:00","7/21/17","05:49:42",5238,87,1.4,0.1,"Complete/K08/Warthog","07210925.JPG","06:14:14","17:23:06",5.82833333333333,6.23722222222222,17.385,"Night",7,"Dry"
"39828",20167,"K08","Genet","7/21/17 18:44:00","7/21/17","18:44:27",53884,898,15,0.6,"Complete/K08/Genet","07210933.JPG","06:14:14","17:23:06",18.7408333333333,6.23722222222222,17.385,"Night",7,"Dry"
"39831",20168,"K08","Genet","7/23/17 00:13:00","7/23/17","00:13:47",106158,1769,29.5,1.2,"Complete/K08/Genet","07230941.JPG","06:13:41","17:23:48",0.229722222222222,6.22805555555556,17.3966666666667,"Night",7,"Dry"
"39832",20169,"K08","Genet","7/23/17 03:22:00","7/23/17","03:22:19",10588,176,2.9,0.1,"Complete/K08/Genet","07230945.JPG","06:13:41","17:23:48",3.37194444444444,6.22805555555556,17.3966666666667,"Night",7,"Dry"
"39834",20147,"K08","Civet","7/23/17 18:47:00","7/23/17","18:47:26",584977,9750,162.5,6.8,"Complete/K08/Civet","07230959.JPG","06:13:41","17:23:48",18.7905555555556,6.22805555555556,17.3966666666667,"Night",7,"Dry"
"39840",20148,"K08","Civet","7/25/17 19:32:00","7/25/17","19:32:03",172749,2879,48,2,"Complete/K08/Civet","07250977.JPG","06:13:03","17:24:29",19.5341666666667,6.2175,17.4080555555556,"Night",7,"Dry"
"39844",20149,"K08","Civet","7/26/17 21:22:00","7/26/17","21:22:58",93053,1551,25.9,1.1,"Complete/K08/Civet","07260985.JPG","06:12:43","17:24:49",21.3827777777778,6.21194444444444,17.4136111111111,"Night",7,"Dry"
"39851",20150,"K08","Civet","7/27/17 20:40:00","7/27/17","20:40:19",83841,1397,23.3,1,"Complete/K08/Civet","07270032.JPG","06:12:22","17:25:09",20.6719444444444,6.20611111111111,17.4191666666667,"Night",7,"Dry"
"39854",20151,"K08","Civet","7/28/17 19:09:00","7/28/17","19:09:33",80952,1349,22.5,0.9,"Complete/K08/Civet","07280060.JPG","06:12:00","17:25:29",19.1591666666667,6.2,17.4247222222222,"Night",7,"Dry"
"39855",20170,"K08","Genet","7/29/17 01:12:00","7/29/17","01:12:38",510617,8510,141.8,5.9,"Complete/K08/Genet","07290062.JPG","06:11:36","17:25:49",1.21055555555556,6.19333333333333,17.4302777777778,"Night",7,"Dry"
"39865",20448,"K08","Warthog","7/30/17 17:42:00","7/30/17","17:42:00",264014,4400,73.3,3.1,"Complete/K08/Warthog","07300108.JPG","06:11:12","17:26:08",17.7,6.18666666666667,17.4355555555556,"Night",7,"Dry"
"39866",20171,"K08","Genet","7/31/17 00:12:00","7/31/17","00:12:51",169211,2820,47,2,"Complete/K08/Genet","07310110.JPG","06:10:47","17:26:28",0.214166666666667,6.17972222222222,17.4411111111111,"Night",7,"Dry"
"39871",20450,"K08","Warthog","7/31/17 17:51:00","7/31/17","17:51:26",39171,653,10.9,0.5,"Complete/K08/Warthog","07310132.JPG","06:10:47","17:26:28",17.8572222222222,6.17972222222222,17.4411111111111,"Night",7,"Dry"
"39872",20152,"K08","Civet","7/31/17 20:17:00","7/31/17","20:17:33",263278,4388,73.1,3,"Complete/K08/Civet","07310134.JPG","06:10:47","17:26:28",20.2925,6.17972222222222,17.4411111111111,"Night",7,"Dry"
"39873",20153,"K08","Civet","8/1/17 01:21:00","8/1/17","01:21:09",18215,304,5.1,0.2,"Complete/K08/Civet","08010136.JPG","06:10:21","17:26:47",1.3525,6.1725,17.4463888888889,"Night",8,"Dry"
"39881",20453,"K08","Warthog","8/1/17 18:13:00","8/1/17","18:13:58",25133,419,7,0.3,"Complete/K08/Warthog","08010188.JPG","06:10:21","17:26:47",18.2327777777778,6.1725,17.4463888888889,"Night",8,"Dry"
"39882",20454,"K08","Warthog","8/1/17 20:05:00","8/1/17","20:05:41",4842,81,1.4,0.1,"Complete/K08/Warthog","08010192.JPG","06:10:21","17:26:47",20.0947222222222,6.1725,17.4463888888889,"Night",8,"Dry"
"39883",20237,"K08","Oribi","8/1/17 20:09:00","8/1/17","20:09:30",2428547,40476,674.6,28.1,"Complete/K08/Oribi","08010194.JPG","06:10:21","17:26:47",20.1583333333333,6.1725,17.4463888888889,"Night",8,"Dry"
"39884",20191,"K08","Impala","8/1/17 21:39:00","8/1/17","21:39:28",14594,243,4,0.2,"Complete/K08/Impala","08010196.JPG","06:10:21","17:26:47",21.6577777777778,6.1725,17.4463888888889,"Night",8,"Dry"
"39891",20135,"K08","Bushbuck","8/2/17 19:33:00","8/2/17","19:33:49",527997,8800,146.7,6.1,"Complete/K08/Bushbuck","08020240.JPG","06:09:53","17:27:06",19.5636111111111,6.16472222222222,17.4516666666667,"Night",8,"Dry"
"39892",20154,"K08","Civet","8/3/17 01:13:00","8/3/17","01:13:22",172331,2872,47.9,2,"Complete/K08/Civet","08030242.JPG","06:09:25","17:27:24",1.22277777777778,6.15694444444444,17.4566666666667,"Night",8,"Dry"
"39898",20172,"K08","Genet","8/3/17 22:56:00","8/3/17","22:56:54",341042,5684,94.7,3.9,"Complete/K08/Genet","08030298.JPG","06:09:25","17:27:24",22.9483333333333,6.15694444444444,17.4566666666667,"Night",8,"Dry"
"39899",20194,"K08","Impala","8/4/17 00:53:00","8/4/17","00:53:48",55603,927,15.4,0.6,"Complete/K08/Impala","08040300.JPG","06:08:56","17:27:43",0.896666666666667,6.14888888888889,17.4619444444444,"Night",8,"Dry"
"39903",20460,"K08","Warthog","8/4/17 17:30:00","8/4/17","17:30:24",35959,599,10,0.4,"Complete/K08/Warthog","08040352.JPG","06:08:56","17:27:43",17.5066666666667,6.14888888888889,17.4619444444444,"Night",8,"Dry"
"39904",20196,"K08","Impala","8/5/17 02:22:00","8/5/17","02:22:33",31506,525,8.8,0.4,"Complete/K08/Impala","08050366.JPG","06:08:26","17:28:01",2.37583333333333,6.14055555555556,17.4669444444444,"Night",8,"Dry"
"39909",20461,"K08","Warthog","8/5/17 18:15:00","8/5/17","18:15:22",87633,1461,24.4,1,"Complete/K08/Warthog","08050448.JPG","06:08:26","17:28:01",18.2561111111111,6.14055555555556,17.4669444444444,"Night",8,"Dry"
"39914",20464,"K08","Warthog","8/6/17 17:31:00","8/6/17","17:31:20",10068,168,2.8,0.1,"Complete/K08/Warthog","08060464.JPG","06:07:55","17:28:19",17.5222222222222,6.13194444444444,17.4719444444444,"Night",8,"Dry"
"39922",20468,"K08","Warthog","8/8/17 18:31:00","8/8/17","18:31:46",5384,90,1.5,0.1,"Complete/K08/Warthog","08080510.JPG","06:06:50","17:28:54",18.5294444444444,6.11388888888889,17.4816666666667,"Night",8,"Dry"
"39923",20469,"K08","Warthog","8/8/17 21:31:00","8/8/17","21:31:02",10754,179,3,0.1,"Complete/K08/Warthog","08080512.JPG","06:06:50","17:28:54",21.5172222222222,6.11388888888889,17.4816666666667,"Night",8,"Dry"
"39926",20199,"K08","Impala","8/9/17 23:11:00","8/9/17","23:11:07",132996,2217,37,1.5,"Complete/K08/Impala","08090520.JPG","06:06:16","17:29:11",23.1852777777778,6.10444444444444,17.4863888888889,"Night",8,"Dry"
"39934",20155,"K08","Civet","8/10/17 21:11:00","8/10/17","21:11:32",676688,11278,188,7.8,"Complete/K08/Civet","08100560.JPG","06:05:41","17:29:27",21.1922222222222,6.09472222222222,17.4908333333333,"Night",8,"Dry"
"39937",20474,"K08","Warthog","8/12/17 18:13:00","8/12/17","18:13:12",178823,2980,49.7,2.1,"Complete/K08/Warthog","08120576.JPG","06:04:30","17:30:00",18.22,6.075,17.5,"Night",8,"Dry"
"39941",20173,"K08","Genet","8/13/17 18:00:00","8/13/17","18:00:11",846195,14103,235.1,9.8,"Complete/K08/Genet","08130586.JPG","06:03:52","17:30:16",18.0030555555556,6.06444444444444,17.5044444444444,"Night",8,"Dry"
"39946",20156,"K08","Civet","8/17/17 00:45:00","8/17/17","00:45:26",531232,8854,147.6,6.1,"Complete/K08/Civet","08170604.JPG","06:01:16","17:31:17",0.757222222222222,6.02111111111111,17.5213888888889,"Night",8,"Dry"
"39948",20476,"K08","Warthog","8/17/17 17:39:00","8/17/17","17:39:14",347531,5792,96.5,4,"Complete/K08/Warthog","08170608.JPG","06:01:16","17:31:17",17.6538888888889,6.02111111111111,17.5213888888889,"Night",8,"Dry"
"39950",20136,"K08","Bushbuck","8/20/17 05:19:00","8/20/17","05:19:15",1503924,25065,417.8,17.4,"Complete/K08/Bushbuck","08200616.JPG","05:59:11","17:32:00",5.32083333333333,5.98638888888889,17.5333333333333,"Night",8,"Dry"
"39957",20174,"K08","Genet","8/22/17 02:27:00","8/22/17","02:27:42",721649,12027,200.4,8.3,"Complete/K08/Genet","08220650.JPG","05:57:44","17:32:27",2.46166666666667,5.96222222222222,17.5408333333333,"Night",8,"Dry"
"39959",20231,"K08","Nyala","8/22/17 19:05:00","8/22/17","19:05:46",1501024,25017,416.9,17.4,"Complete/K08/Nyala","08220656.JPG","05:57:44","17:32:27",19.0961111111111,5.96222222222222,17.5408333333333,"Night",8,"Dry"
"39971",20142,"K08","Bushpig","8/26/17 05:43:00","8/26/17","05:43:17",0,0,0,0,"Complete/K08/Bushpig","08260734.JPG","05:54:42","17:33:19",5.72138888888889,5.91166666666667,17.5552777777778,"Night",8,"Dry"
"39972",20061,"K08","Baboon","8/26/17 05:48:00","8/26/17","05:48:23",48210,804,13.4,0.6,"Complete/K08/Baboon","08260736.JPG","05:54:42","17:33:19",5.80638888888889,5.91166666666667,17.5552777777778,"Night",8,"Dry"
"39974",20138,"K08","Bushbuck","8/26/17 21:24:00","8/26/17","21:24:14",279599,4660,77.7,3.2,"Complete/K08/Bushbuck","08260748.JPG","05:54:42","17:33:19",21.4038888888889,5.91166666666667,17.5552777777778,"Night",8,"Dry"
"39980",20487,"K08","Warthog","8/29/17 17:35:00","8/29/17","17:35:59",87766,1463,24.4,1,"Complete/K08/Warthog","08290762.JPG","05:52:20","17:33:55",17.5997222222222,5.87222222222222,17.5652777777778,"Night",8,"Dry"
"39986",20210,"K08","Impala","8/31/17 17:52:00","8/31/17","17:52:51",18833,314,5.2,0.2,"Complete/K08/Impala","08310794.JPG","05:50:43","17:34:19",17.8808333333333,5.84527777777778,17.5719444444444,"Night",8,"Dry"
"39987",20139,"K08","Bushbuck","8/31/17 19:12:00","8/31/17","19:12:26",424091,7068,117.8,4.9,"Complete/K08/Bushbuck","08310800.JPG","05:50:43","17:34:19",19.2072222222222,5.84527777777778,17.5719444444444,"Night",8,"Dry"
"39988",20140,"K08","Bushbuck","8/31/17 21:36:00","8/31/17","21:36:29",8643,144,2.4,0.1,"Complete/K08/Bushbuck","08310802.JPG","05:50:43","17:34:19",21.6080555555556,5.84527777777778,17.5719444444444,"Night",8,"Dry"
"39997",20141,"K08","Bushbuck","9/4/17 05:14:00","9/4/17","05:14:01",286648,4777,79.6,3.3,"Complete/K08/Bushbuck","09040836.JPG","05:47:24","17:35:04",5.23361111111111,5.79,17.5844444444444,"Night",9,"Dry"
"40004",23137,"K10","Warthog","7/16/16 18:02:00","7/16/16","18:02:07",0,0,0,0,"Merged_no_ghost/K10/Warthog","2016 07 16 18 02 07.JPG","06:15:15","17:21:26",18.0352777777778,6.25416666666667,17.3572222222222,"Night",7,"Dry"
"40005",23139,"K10","Warthog","7/17/16 17:23:00","7/17/16","17:23:17",83981,1400,23.3,1,"Merged_no_ghost/K10/Warthog","2016 07 17 17 23 17.JPG","06:15:04","17:21:47",17.3880555555556,6.25111111111111,17.3630555555556,"Night",7,"Dry"
"40006",23140,"K10","Warthog","7/17/16 17:23:00","7/17/16","17:23:17",83981,1400,23.3,1,"Merged_no_ghost/K10/Warthog","2016 07 17 17 23 18.JPG","06:15:04","17:21:47",17.3880555555556,6.25111111111111,17.3630555555556,"Night",7,"Dry"
"40007",23109,"K10","Genet","7/17/16 17:54:00","7/17/16","17:54:48",0,0,0,0,"Merged_no_ghost/K10/Genet","2016 07 17 17 54 48.JPG","06:15:04","17:21:47",17.9133333333333,6.25111111111111,17.3630555555556,"Night",7,"Dry"
"40013",23092,"K10","Bushpig","7/21/16 17:45:00","7/21/16","17:45:32",630129,10502,175,7.3,"Merged_no_ghost/K10/Bushpig","2016 07 21 17 45 32.JPG","06:14:10","17:23:11",17.7588888888889,6.23611111111111,17.3863888888889,"Night",7,"Dry"
"40014",23093,"K10","Bushpig","7/21/16 17:45:00","7/21/16","17:45:32",630129,10502,175,7.3,"Merged_no_ghost/K10/Bushpig","2016 07 21 17 45 33.JPG","06:14:10","17:23:11",17.7588888888889,6.23611111111111,17.3863888888889,"Night",7,"Dry"
"40015",23094,"K10","Bushpig","7/21/16 22:21:00","7/21/16","22:21:16",16361,273,4.5,0.2,"Merged_no_ghost/K10/Bushpig","2016 07 21 22 21 16.JPG","06:14:10","17:23:11",22.3544444444444,6.23611111111111,17.3863888888889,"Night",7,"Dry"
"40016",23095,"K10","Bushpig","7/21/16 22:21:00","7/21/16","22:21:16",16361,273,4.5,0.2,"Merged_no_ghost/K10/Bushpig","2016 07 21 22 21 17.JPG","06:14:10","17:23:11",22.3544444444444,6.23611111111111,17.3863888888889,"Night",7,"Dry"
"40017",23111,"K10","Genet","7/22/16 01:07:00","7/22/16","01:07:43",371575,6193,103.2,4.3,"Merged_no_ghost/K10/Genet","2016 07 22 01 07 43.JPG","06:13:53","17:23:32",1.12861111111111,6.23138888888889,17.3922222222222,"Night",7,"Dry"
"40020",23118,"K10","Nyala","7/23/16 04:02:00","7/23/16","04:02:19",213837,3564,59.4,2.5,"Merged_no_ghost/K10/Nyala","2016 07 23 04 02 19.JPG","06:13:36","17:23:52",4.03861111111111,6.22666666666667,17.3977777777778,"Night",7,"Dry"
"40023",23072,"K10","Baboon","7/23/16 17:30:00","7/23/16","17:30:58",109766,1829,30.5,1.3,"Merged_no_ghost/K10/Baboon","2016 07 23 17 30 58.JPG","06:13:36","17:23:52",17.5161111111111,6.22666666666667,17.3977777777778,"Night",7,"Dry"
"40024",23119,"K10","Nyala","7/23/16 22:02:00","7/23/16","22:02:45",64653,1078,18,0.8,"Merged_no_ghost/K10/Nyala","2016 07 23 22 02 45.JPG","06:13:36","17:23:52",22.0458333333333,6.22666666666667,17.3977777777778,"Night",7,"Dry"
"40025",23120,"K10","Nyala","7/23/16 22:02:00","7/23/16","22:02:45",64653,1078,18,0.8,"Merged_no_ghost/K10/Nyala","2016 07 23 22 02 46.JPG","06:13:36","17:23:52",22.0458333333333,6.22666666666667,17.3977777777778,"Night",7,"Dry"
"40026",23143,"K10","Warthog","7/25/16 17:52:00","7/25/16","17:52:36",212168,3536,58.9,2.5,"Merged_no_ghost/K10/Warthog","2016 07 25 17 52 36.JPG","06:12:58","17:24:33",17.8766666666667,6.21611111111111,17.4091666666667,"Night",7,"Dry"
"40027",23144,"K10","Warthog","7/25/16 17:52:00","7/25/16","17:52:36",212168,3536,58.9,2.5,"Merged_no_ghost/K10/Warthog","2016 07 25 17 52 37.JPG","06:12:58","17:24:33",17.8766666666667,6.21611111111111,17.4091666666667,"Night",7,"Dry"
"40030",23098,"K10","Civet","7/26/16 23:29:00","7/26/16","23:29:59",0,0,0,0,"Merged_no_ghost/K10/Civet","2016 07 26 23 29 59.JPG","06:12:38","17:24:54",23.4997222222222,6.21055555555556,17.415,"Night",7,"Dry"
"40031",23112,"K10","Genet","7/27/16 05:42:00","7/27/16","05:42:43",448499,7475,124.6,5.2,"Merged_no_ghost/K10/Genet","2016 07 27 05 42 43.JPG","06:12:16","17:25:14",5.71194444444444,6.20444444444444,17.4205555555556,"Night",7,"Dry"
"40038",23096,"K10","Bushpig","7/28/16 23:49:00","7/28/16","23:49:32",609916,10165,169.4,7.1,"Merged_no_ghost/K10/Bushpig","2016 07 28 23 49 32.JPG","06:11:54","17:25:34",23.8255555555556,6.19833333333333,17.4261111111111,"Night",7,"Dry"
"40039",23097,"K10","Bushpig","7/28/16 23:49:00","7/28/16","23:49:32",609916,10165,169.4,7.1,"Merged_no_ghost/K10/Bushpig","2016 07 28 23 49 33.JPG","06:11:54","17:25:34",23.8255555555556,6.19833333333333,17.4261111111111,"Night",7,"Dry"
"40044",23103,"K10","Duiker_red","8/3/16 17:53:00","8/3/16","17:53:34",91586,1526,25.4,1.1,"Merged_no_ghost/K10/Duiker_red","2016 08 03 17 53 34.JPG","06:09:18","17:27:29",17.8927777777778,6.155,17.4580555555556,"Night",8,"Dry"
"40045",23104,"K10","Duiker_red","8/3/16 21:04:00","8/3/16","21:04:21",4291,72,1.2,0,"Merged_no_ghost/K10/Duiker_red","2016 08 03 21 04 21.JPG","06:09:18","17:27:29",21.0725,6.155,17.4580555555556,"Night",8,"Dry"
"40046",23105,"K10","Duiker_red","8/3/16 22:56:00","8/3/16","22:56:26",6724,112,1.9,0.1,"Merged_no_ghost/K10/Duiker_red","2016 08 03 22 56 26.JPG","06:09:18","17:27:29",22.9405555555556,6.155,17.4580555555556,"Night",8,"Dry"
"40047",23106,"K10","Duiker_red","8/4/16 00:54:00","8/4/16","00:54:02",7055,118,2,0.1,"Merged_no_ghost/K10/Duiker_red","2016 08 04 00 54 02.JPG","06:08:49","17:27:47",0.900555555555556,6.14694444444445,17.4630555555556,"Night",8,"Dry"
"40048",23107,"K10","Duiker_red","8/4/16 03:03:00","8/4/16","03:03:30",5088,85,1.4,0.1,"Merged_no_ghost/K10/Duiker_red","2016 08 04 03 03 30.JPG","06:08:49","17:27:47",3.05833333333333,6.14694444444445,17.4630555555556,"Night",8,"Dry"
"40050",23115,"K10","Mongoose_bushy_tailed","8/5/16 20:26:00","8/5/16","20:26:44",0,0,0,0,"Merged_no_ghost/K10/Mongoose_bushy_tailed","2016 08 05 20 26 44.JPG","06:08:18","17:28:05",20.4455555555556,6.13833333333333,17.4680555555556,"Night",8,"Dry"
"40258",20741,"K10","Duiker_red","4/3/17 03:13:00","4/3/17","03:13:08",35084,585,9.8,0.4,"Complete/K10/Duiker_red","04030761.JPG","05:49:26","17:41:28",3.21888888888889,5.82388888888889,17.6911111111111,"Night",4,"Dry"
"40266",21032,"K10","Waterbuck","4/8/17 01:00:00","4/8/17","01:00:46",5409943,90166,1502.8,62.6,"Complete/K10/Waterbuck","04080799.JPG","05:50:38","17:37:26",1.01277777777778,5.84388888888889,17.6238888888889,"Night",4,"Dry"
"40267",20747,"K10","Duiker_red","4/8/17 02:18:00","4/8/17","02:18:15",35784,596,9.9,0.4,"Complete/K10/Duiker_red","04080801.JPG","05:50:38","17:37:26",2.30416666666667,5.84388888888889,17.6238888888889,"Night",4,"Dry"
"40268",20652,"K10","Bushbuck","4/9/17 05:17:00","4/9/17","05:17:59",2704439,45074,751.2,31.3,"Complete/K10/Bushbuck","04090805.JPG","05:50:53","17:36:38",5.29972222222222,5.84805555555555,17.6105555555556,"Night",4,"Dry"
"40269",20748,"K10","Duiker_red","4/9/17 17:38:00","4/9/17","17:38:37",141588,2360,39.3,1.6,"Complete/K10/Duiker_red","04090807.JPG","05:50:53","17:36:38",17.6436111111111,5.84805555555555,17.6105555555556,"Night",4,"Dry"
"40270",20749,"K10","Duiker_red","4/10/17 02:30:00","4/10/17","02:30:59",31673,528,8.8,0.4,"Complete/K10/Duiker_red","04100815.JPG","05:51:08","17:35:51",2.51638888888889,5.85222222222222,17.5975,"Night",4,"Dry"
"40273",20836,"K10","Genet","4/11/17 19:51:00","4/11/17","19:51:01",1700764,28346,472.4,19.7,"Complete/K10/Genet","04110823.JPG","05:51:23","17:35:05",19.8502777777778,5.85638888888889,17.5847222222222,"Night",4,"Dry"
"40274",20680,"K10","Civet","4/12/17 04:49:00","4/12/17","04:49:56",1163981,19400,323.3,13.5,"Complete/K10/Civet","04120825.JPG","05:51:38","17:34:18",4.83222222222222,5.86055555555556,17.5716666666667,"Night",4,"Dry"
"40279",20837,"K10","Genet","4/13/17 23:11:00","4/13/17","23:11:48",184844,3081,51.4,2.1,"Complete/K10/Genet","04130847.JPG","05:51:53","17:33:33",23.1966666666667,5.86472222222222,17.5591666666667,"Night",4,"Dry"
"40281",20892,"K10","Nyala","4/16/17 01:23:00","4/16/17","01:23:03",1009944,16832,280.5,11.7,"Complete/K10/Nyala","04160853.JPG","05:52:40","17:31:19",1.38416666666667,5.87777777777778,17.5219444444444,"Night",4,"Dry"
"40282",20893,"K10","Nyala","4/16/17 02:47:00","4/16/17","02:47:24",5060,84,1.4,0.1,"Complete/K10/Nyala","04160855.JPG","05:52:40","17:31:19",2.79,5.87777777777778,17.5219444444444,"Night",4,"Dry"
"40287",20654,"K10","Bushbuck","4/16/17 22:46:00","4/16/17","22:46:40",402087,6701,111.7,4.7,"Complete/K10/Bushbuck","04160869.JPG","05:52:40","17:31:19",22.7777777777778,5.87777777777778,17.5219444444444,"Night",4,"Dry"
"40294",20757,"K10","Duiker_red","4/20/17 01:11:00","4/20/17","01:11:57",204709,3412,56.9,2.4,"Complete/K10/Duiker_red","04200891.JPG","05:53:45","17:28:28",1.19916666666667,5.89583333333333,17.4744444444444,"Night",4,"Dry"
"40297",21034,"K10","Waterbuck","4/24/17 22:38:00","4/24/17","22:38:49",557159,9286,154.8,6.5,"Complete/K10/Waterbuck","04240897.JPG","05:54:54","17:25:47",22.6469444444444,5.915,17.4297222222222,"Night",4,"Dry"
"40299",20865,"K10","Mongoose_marsh","4/26/17 19:59:00","4/26/17","19:59:25",739403,12323,205.4,8.6,"Complete/K10/Mongoose_marsh","04260903.JPG","05:55:30","17:24:31",19.9902777777778,5.925,17.4086111111111,"Night",4,"Dry"
"40300",20922,"K10","Porcupine","4/27/17 00:18:00","4/27/17","00:18:37",0,0,0,0,"Complete/K10/Porcupine","04270905.JPG","05:55:48","17:23:54",0.310277777777778,5.93,17.3983333333333,"Night",4,"Dry"
"40302",20838,"K10","Genet","4/29/17 01:36:00","4/29/17","01:36:38",1304688,21745,362.4,15.1,"Complete/K10/Genet","04290917.JPG","05:56:26","17:22:42",1.61055555555556,5.94055555555556,17.3783333333333,"Night",4,"Dry"
"40306",20839,"K10","Genet","5/1/17 00:18:00","5/1/17","00:18:52",168132,2802,46.7,1.9,"Complete/K10/Genet","05010925.JPG","05:57:04","17:21:34",0.314444444444444,5.95111111111111,17.3594444444444,"Night",5,"Dry"
"40308",21036,"K10","Waterbuck","5/5/17 21:47:00","5/5/17","21:47:25",552833,9214,153.6,6.4,"Complete/K10/Waterbuck","05050931.JPG","05:58:24","17:19:27",21.7902777777778,5.97333333333333,17.3241666666667,"Night",5,"Dry"
"40309",21037,"K10","Waterbuck","5/5/17 23:52:00","5/5/17","23:52:35",7508,125,2.1,0.1,"Complete/K10/Waterbuck","05050933.JPG","05:58:24","17:19:27",23.8763888888889,5.97333333333333,17.3241666666667,"Night",5,"Dry"
