"","SppCode1.x","SppCode2","Direction_dry","SIF_dry","sd_dry","CI_lower_dry","CI_upper_dry","SIF.dry.ln","Direction_wet4","SIF_wet4","sd_wet4","CI_lower_wet4","CI_upper_wet4","SIF.wet4.ln","Direction","SIF_wet3","sd_wet3","CI_lower_wet3","CI_upper_wet3","SIF.wet3.ln","SppCode.x","GenusLatin.x","SpeciesLatin.x","CommName.x","Diet.x","Weight.x","Sociality.x","Family.x","Order.x","Activity_pattern.x","Sociality.1.x","Mass_category.x","Trophic_level.x","SppCode.y","GenusLatin.y","SpeciesLatin.y","CommName.y","Diet.y","Weight.y","Sociality.y","Family.y","Order.y","Activity_pattern.y","Sociality.1.y","Mass_category.y","Trophic_level.y","activity.match","sociality.match","masscategory.match","trophiclevel.match","order.match","family.match","activity.combined","sociality.combined","masscategory.combined","trophiclevel.combined","order.combined","family.combined","higher.season","season.diff"
"364","MUMU","HEIC","None",1.242166559,0.441190871,0.471531371,2.192025792,0.216857079994992,"None",1.474518725,0.910347054,0.26832802,3.751944743,0.388331648412634,"None",4.053711512,3.24293764,0.582398096,12.21110478,1.39963288417557,"MUMU","Mungos","mungo","Mongoose_banded","Carnivore",1260,"group","Herpestidae","Carnivora","diurnal","solitary","Small",1,"HEIC","Herpestes","ichneumon","Mongoose_large_grey","Omnivore",2980.02,"solitary","Herpestidae","Carnivora","crepuscular","solitary","Small",1,"different","different","same","same","same","same","crepuscular_diurnal","group_solitary","Small_Small","1_1","Carnivora_Carnivora","Herpestidae_Herpestidae","wet","NS"
"365","ORAF","HEIC","None",1.516444637,0.469172668,0.675262791,2.52128394,0.416368540391408,"None",0.697677495,0.533116056,0.026687966,1.989397593,-0.359998324541129,"None",1.293264803,1.087503073,0.061237369,4.112999938,0.257169876192058,"ORAF","Orycteropus","afer","Aardvark","Carnivore",56175.2,"solitary","Orycteropodidae","Tubulidentata","nocturnal","solitary","Large",1,"HEIC","Herpestes","ichneumon","Mongoose_large_grey","Omnivore",2980.02,"solitary","Herpestidae","Carnivora","crepuscular","solitary","Small",1,"different","same","different","same","different","different","crepuscular_nocturnal","solitary_solitary","Large_Small","1_1","Carnivora_Tubulidentata","Herpestidae_Orycteropodidae","dry","NS"
"366","OTCR","HEIC","None",1.211306931,0.534511798,0.33037696,2.377223368,0.191699884975871,"None",1.752205054,1.124578811,0.355922208,4.644668554,0.560875025619897,"None",4.398798493,7.405631924,0.093408584,21.32822107,1.48133143386115,"OTCR","Otolemur","crassicaudatus","Bushbaby","Omnivore",1206.61,"group","Galagidae","Primates","nocturnal","group","Small",-999,"HEIC","Herpestes","ichneumon","Mongoose_large_grey","Omnivore",2980.02,"solitary","Herpestidae","Carnivora","crepuscular","solitary","Small",1,"different","different","same","different","different","different","crepuscular_nocturnal","group_solitary","Small_Small","-999_1","Carnivora_Primates","Galagidae_Herpestidae","wet","NS"
"367","OUOU","HEIC","None",1.011942152,0.149472579,0.689417328,1.280799934,0.0118714071761253,"None",1.01858768,0.154193125,0.661290906,1.286535,0.0184170403628243,"None",1.230150476,0.462089076,0.331407622,2.136655253,0.207136500112999,"OUOU","Ourebia","ourebi","Oribi","Herbivore",17186.09,"pair","Bovidae","Artiodactyla","diurnal","pair","Medium",1,"HEIC","Herpestes","ichneumon","Mongoose_large_grey","Omnivore",2980.02,"solitary","Herpestidae","Carnivora","crepuscular","solitary","Small",1,"different","different","different","same","different","different","crepuscular_diurnal","pair_solitary","Medium_Small","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","wet","NS"
"368","PACY","HEIC","None",0.983005019,0.033349473,0.890437724,1.021393794,-0.0171410530494292,"None",0.992887732,0.044476749,0.872989278,1.054571921,-0.00713768074457335,"None",0.87882015,0.241725326,0.274634384,1.210602931,-0.129175009740464,"PACY","Papio","cynocephalus","Baboon","Omnivore",15822.15,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"HEIC","Herpestes","ichneumon","Mongoose_large_grey","Omnivore",2980.02,"solitary","Herpestidae","Carnivora","crepuscular","solitary","Small",1,"different","different","different","different","different","different","crepuscular_diurnal","group_solitary","Medium_Small","-999_1","Carnivora_Primates","Cercopithecidae_Herpestidae","wet","NS"
"369","PALE","HEIC","None",2.193497868,0.92037323,0.66517831,4.247622726,0.785497469661043,"None",0.914251549,0.548176626,0.058890653,2.217586118,-0.0896495276691487,"None",1.472265642,1.546455279,0.070810739,5.542184001,0.386802467340357,"PALE","Panthera","leo","Lion","Carnivore",158623.93,"group","Felidae","Carnivora","nocturnal","group","Very_large",1,"HEIC","Herpestes","ichneumon","Mongoose_large_grey","Omnivore",2980.02,"solitary","Herpestidae","Carnivora","crepuscular","solitary","Small",1,"different","different","different","same","same","different","crepuscular_nocturnal","group_solitary","Small_Very_large","1_1","Carnivora_Carnivora","Felidae_Herpestidae","dry","NS"
"370","PHAF","HEIC","None",0.972110534,0.050753085,0.838598169,1.04115475,-0.0282857628801158,"None",0.992222222,0.059139936,0.833976244,1.076868641,-0.00780818267177588,"None",0.870144899,0.210833489,0.304700881,1.114967392,-0.139095530626802,"PHAF","Phacochoerus","africanus","Warthog","Herbivore",82499.99,"group","Suidae","Artiodactyla","diurnal","group","Large",-999,"HEIC","Herpestes","ichneumon","Mongoose_large_grey","Omnivore",2980.02,"solitary","Herpestidae","Carnivora","crepuscular","solitary","Small",1,"different","different","different","different","different","different","crepuscular_diurnal","group_solitary","Large_Small","-999_1","Artiodactyla_Carnivora","Herpestidae_Suidae","wet","NS"
"371","POLA","HEIC","None",1.142771889,0.10159088,0.926906323,1.341560136,0.133456792717019,"None",1.017181894,0.198979583,0.574573485,1.382506385,0.0170359545647029,"None",0.9508453,0.254554799,0.322340418,1.353428147,-0.0504039005418537,"POLA","Potamochoerus","larvatus","Bushpig","Omnivore",69063.79,"group","Suidae","Artiodactyla","nocturnal","group","Large",1,"HEIC","Herpestes","ichneumon","Mongoose_large_grey","Omnivore",2980.02,"solitary","Herpestidae","Carnivora","crepuscular","solitary","Small",1,"different","different","different","same","different","different","crepuscular_nocturnal","group_solitary","Large_Small","1_1","Artiodactyla_Carnivora","Herpestidae_Suidae","dry","NS"
"372","RERE","HEIC","None",1.445584046,0.287586785,0.893358752,2.035511158,0.368513423987057,"None",1.016481253,0.247761922,0.497923164,1.490415043,0.0163469112206718,"None",0.727005321,0.46502399,0.03294221,1.716414733,-0.318821482355732,"RERE","Redunca","redunca","Reedbuck","Herbivore",43288.95,"group","Bovidae","Artiodactyla","crepuscular","group","Large",1,"HEIC","Herpestes","ichneumon","Mongoose_large_grey","Omnivore",2980.02,"solitary","Herpestidae","Carnivora","crepuscular","solitary","Small",1,"same","different","different","same","different","different","crepuscular_crepuscular","group_solitary","Large_Small","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","dry","NS"
"373","SYCA","HEIC","None",2.023651929,0.635011355,0.92088091,3.425376918,0.704903764798422,"None",1.372386642,0.368177719,0.704216239,2.147715071,0.316551298640886,"None",1.15801341,0.422004911,0.355097784,2.086779847,0.146705959394633,"SYCA","Syncerus","caffer","Buffalo","Herbivore",592665.98,"group","Bovidae","Artiodactyla","crepuscular","group","Very_large",1,"HEIC","Herpestes","ichneumon","Mongoose_large_grey","Omnivore",2980.02,"solitary","Herpestidae","Carnivora","crepuscular","solitary","Small",1,"same","different","different","same","different","different","crepuscular_crepuscular","group_solitary","Small_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","dry","NS"
"374","SYGR","HEIC","None",0.683092432,0.399327225,0.102130841,1.604352794,-0.381125096210697,"None",0.93816368,0.59537176,0.060271389,2.387046113,-0.0638308462651784,"None",1.783909229,2.307568677,0.069528804,7.712951056,0.578807152257975,"SYGR","Sylvicapra","grimmia","Duiker_common","Herbivore",15639.15,"solitary","Bovidae","Artiodactyla","crepuscular","solitary","Medium",1,"HEIC","Herpestes","ichneumon","Mongoose_large_grey","Omnivore",2980.02,"solitary","Herpestidae","Carnivora","crepuscular","solitary","Small",1,"same","same","different","same","different","different","crepuscular_crepuscular","solitary_solitary","Medium_Small","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","wet","NS"
"375","TAOR","HEIC","None",2.931358814,1.181006525,0.972883277,5.622072194,1.07546607457035,"None",1.145676758,0.993175776,0.048350655,3.754224312,0.135995517423815,"None",2.43002828,3.099295935,0.076208502,10.34478956,0.88790289514482,"TAOR","Taurotragus","oryx","Eland","Herbivore",562592.69,"group","Bovidae","Artiodactyla","crepuscular","group","Very_large",1,"HEIC","Herpestes","ichneumon","Mongoose_large_grey","Omnivore",2980.02,"solitary","Herpestidae","Carnivora","crepuscular","solitary","Small",1,"same","different","different","same","different","different","crepuscular_crepuscular","group_solitary","Small_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","dry","NS"
"376","TRAN","HEIC","Negative",0.408788784,0.184814469,0.105094294,0.808902011,-0.894556676868244,"None",1.255071418,0.304337383,0.679782584,1.873065411,0.227192477737527,"None",0.749932403,0.484276866,0.035957324,1.80305802,-0.287772205847007,"TRAN","Tragelaphus","angasii","Nyala","Herbivore",87616.76,"group","Bovidae","Artiodactyla","crepuscular","group","Large",1,"HEIC","Herpestes","ichneumon","Mongoose_large_grey","Omnivore",2980.02,"solitary","Herpestidae","Carnivora","crepuscular","solitary","Small",1,"same","different","different","same","different","different","crepuscular_crepuscular","group_solitary","Large_Small","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","wet","NS"
"377","TRST","HEIC","None",0.780448678,0.192801929,0.397422855,1.146172393,-0.247886296473698,"None",0.984356212,0.361266179,0.319788251,1.749703287,-0.0157674433725056,"None",0.790447332,0.519246335,0.038541298,1.943190091,-0.235156250738192,"TRST","Tragelaphus","strepsiceros","Kudu","Herbivore",206056.41,"group","Bovidae","Artiodactyla","diurnal","solitary","Very_large",1,"HEIC","Herpestes","ichneumon","Mongoose_large_grey","Omnivore",2980.02,"solitary","Herpestidae","Carnivora","crepuscular","solitary","Small",1,"different","different","different","same","different","different","crepuscular_diurnal","group_solitary","Small_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","wet","NS"
"378","TRSY","HEIC","None",0.972939598,0.049916752,0.841143904,1.040552866,-0.027433276831999,"None",0.93509817,0.092627441,0.681284703,1.039680255,-0.0671037605525964,"None",0.887312612,0.225173396,0.298095989,1.180321169,-0.119557921334502,"TRSY","Tragelaphus","sylvaticus","Bushbuck","Herbivore",43250.39,"solitary","Bovidae","Artiodactyla","crepuscular","group","Large",1,"HEIC","Herpestes","ichneumon","Mongoose_large_grey","Omnivore",2980.02,"solitary","Herpestidae","Carnivora","crepuscular","solitary","Small",1,"same","same","different","same","different","different","crepuscular_crepuscular","solitary_solitary","Large_Small","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","dry","NS"
"379","HIAM","HEPA","None",7.97887765,6.677494107,0.362307582,24.48971213,2.07679775620682,"None",7.024769435,11.57567085,0.119547622,33.94773635,1.94944239404063,"None",5.684125705,9.133259392,0.116521578,26.66058518,1.73767732557792,"HIAM","Hippopotamus","amphibius","Hippo","Omnivore",1536310.4,"group","Hippopotamidae","Artiodactyla","crepuscular","group","Very_large",1,"HEPA","Helogale ","parvula","Mongoose_dwarf","Carnivore",281.83,"group","Herpestidae","Carnivora","diurnal","group","Small",1,"different","same","different","same","different","different","crepuscular_diurnal","group_group","Small_Very_large","1_1","Artiodactyla_Carnivora","Herpestidae_Hippopotamidae","dry","NS"
"380","HINI","HEPA","None",1.712926871,0.880769894,0.306187863,3.650765221,0.538203527829429,"None",1.720825121,1.143411593,0.082654592,4.198488766,0.542803897307412,"None",1.84808598,1.26264341,0.088702072,4.688220724,0.614150498111219,"HINI","Hippotragus","niger","Sable_antelope","Herbivore",236405.9,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"HEPA","Helogale ","parvula","Mongoose_dwarf","Carnivore",281.83,"group","Herpestidae","Carnivora","diurnal","group","Small",1,"same","same","different","same","different","different","diurnal_diurnal","group_group","Small_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","wet","NS"
"381","HYAF","HEPA","None",1.157598297,0.237102914,0.603005937,1.546732586,0.146347425186854,"None",0.975557412,0.566712897,0.054051554,2.074646569,-0.0247462667297291,"None",1.056749803,0.64388671,0.055888146,2.397330937,0.0551979740441156,"HYAF","Hystrix","africaeaustralis","Porcupine","Herbivore",14936.02,"solitary","Hystricidae","Rodentia","nocturnal","solitary","Medium",1,"HEPA","Helogale ","parvula","Mongoose_dwarf","Carnivore",281.83,"group","Herpestidae","Carnivora","diurnal","group","Small",1,"different","different","different","same","different","different","diurnal_nocturnal","group_solitary","Medium_Small","1_1","Carnivora_Rodentia","Herpestidae_Hystricidae","dry","NS"
"382","ICAL","HEPA","None",0.863502715,0.37761494,0.186185306,1.697119321,-0.146758237219687,"None",0.799037487,0.548294581,0.045658144,2.178027688,-0.224347416919703,"None",2.279188936,3.218448452,0.072076402,10.44811365,0.823819649854925,"ICAL","Ichneumia","albicauda","Mongoose_white_tailed","Carnivore",3628.4,"solitary","Herpestidae","Carnivora","nocturnal","solitary","Small",1,"HEPA","Helogale ","parvula","Mongoose_dwarf","Carnivore",281.83,"group","Herpestidae","Carnivora","diurnal","group","Small",1,"different","different","same","same","same","same","diurnal_nocturnal","group_solitary","Small_Small","1_1","Carnivora_Carnivora","Herpestidae_Herpestidae","dry","NS"
"383","KOEL","HEPA","None",0.874639471,0.158126999,0.472397217,1.071127988,-0.13394351067636,"None",0.611766445,0.305474371,0.038713489,1.030970405,-0.491404695124468,"None",0.623447847,0.329124458,0.036388359,1.12255743,-0.472490162909848,"KOEL","Kobus","ellipsiprymnus","Waterbuck","Herbivore",204393.48,"group","Bovidae","Artiodactyla","crepuscular","group","Very_large",1,"HEPA","Helogale ","parvula","Mongoose_dwarf","Carnivore",281.83,"group","Herpestidae","Carnivora","diurnal","group","Small",1,"different","same","different","same","different","different","crepuscular_diurnal","group_group","Small_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","dry","NS"
"384","LEMI","HEPA","None",0.543532948,0.439191193,0.017894506,1.615065907,-0.609664952363182,"None",2.131550712,1.48095241,0.100744004,5.525705463,0.756849748636099,"None",2.52596324,2.000103937,0.111640656,7.44868053,0.926622471169994,"LEMI","Lepus","microtis","Hare","Herbivore",1763.61,"solitary","Leporidae","Lagomorpha","nocturnal","solitary","Small",-999,"HEPA","Helogale ","parvula","Mongoose_dwarf","Carnivore",281.83,"group","Herpestidae","Carnivora","diurnal","group","Small",1,"different","different","same","different","different","different","diurnal_nocturnal","group_solitary","Small_Small","-999_1","Carnivora_Lagomorpha","Herpestidae_Leporidae","wet","NS"
"385","LESE","HEPA","None",1.129205776,0.912573447,0.038802394,3.353907333,0.121514532509868,"None",5.460521787,6.778594502,0.12940306,22.71042443,1.69754435057535,"None",8.092401992,11.94993976,0.17401274,34.60409411,2.09092559577798,"LESE","Leptailurus","serval","Serval","Carnivore",11999.96,"solitary","Felidae","Carnivora","crepuscular","solitary","Medium",1,"HEPA","Helogale ","parvula","Mongoose_dwarf","Carnivore",281.83,"group","Herpestidae","Carnivora","diurnal","group","Small",1,"different","different","different","same","same","different","crepuscular_diurnal","group_solitary","Medium_Small","1_1","Carnivora_Carnivora","Felidae_Herpestidae","wet","NS"
"386","LOAF","HEPA","None",1.018105362,0.202310755,0.531964908,1.326269017,0.0179434117903589,"None",0.622723931,0.318569654,0.037653432,1.08573059,-0.473651986816007,"None",0.647559565,0.329706893,0.039891215,1.144872506,-0.434544497361482,"LOAF","Loxodonta","africana","Elephant","Herbivore",3824539.93,"group","Elephantidae","Proboscidea","diurnal","group","Very_large",1,"HEPA","Helogale ","parvula","Mongoose_dwarf","Carnivore",281.83,"group","Herpestidae","Carnivora","diurnal","group","Small",1,"same","same","different","same","different","different","diurnal_diurnal","group_group","Small_Very_large","1_1","Carnivora_Proboscidea","Elephantidae_Herpestidae","dry","NS"
"387","MATE","HEPA","None",1.575834522,1.437408129,0.055704416,5.306404792,0.45478498719197,"None",7.117790604,11.68880981,0.121056673,34.63785128,1.9625973688413,"None",27.22997872,65.87184128,0.594898499,123.8856243,3.30431852519436,"MATE","Manis","temminckii","Pangolin","Carnivore",11943.74,"solitary","Manidae","Pholidota","crepuscular","group","Medium",2,"HEPA","Helogale ","parvula","Mongoose_dwarf","Carnivore",281.83,"group","Herpestidae","Carnivora","diurnal","group","Small",1,"different","different","different","different","different","different","crepuscular_diurnal","group_solitary","Medium_Small","1_2","Carnivora_Pholidota","Herpestidae_Manidae","wet","NS"
"388","MECA","HEPA","None",1.352108896,0.450693472,0.466976312,2.220634335,0.301665518755946,"None",1.078653915,0.673086558,0.058613705,2.544864737,0.0757138887648102,"None",3.043644027,2.576695159,0.123762681,9.425951012,1.11305549065128,"MECA","Mellivora","capensis","Honey_badger","Omnivore",8999.99,"solitary","Mustelidae","Carnivora","crepuscular","solitary","Medium",1,"HEPA","Helogale ","parvula","Mongoose_dwarf","Carnivore",281.83,"group","Herpestidae","Carnivora","diurnal","group","Small",1,"different","different","different","same","same","different","crepuscular_diurnal","group_solitary","Medium_Small","1_1","Carnivora_Carnivora","Herpestidae_Mustelidae","dry","NS"
